product_id	start_price	final_price	deal_type
19039	210.70	370.00	installment
19010	480.00	820.00	installment
18849	349.00	610.00	installment
17515	200.00	420.00	installment
17515	200.00	420.00	installment
17158	148.00	250.00	installment
18420	1870.00	2760.00	installment
19045	481.00	850.00	installment
19010	480.00	820.00	installment
17337	720.00	1240.00	installment
18486	744.00	1290.00	installment
15858	400.00	700.00	installment
15858	400.00	700.00	installment
12569	720.00	1240.00	installment
9522	760.00	1450.00	installment
19056	129.00	230.00	installment
19088	129.00	230.00	installment
17701	652.05	1200.00	installment
18562	399.00	700.00	installment
19080	1700.00	2900.00	installment
9154	300.00	520.00	installment
18899	1850.00	3150.00	installment
17747	325.00	560.00	installment
11101	400.00	700.00	installment
19077	66.96	130.00	installment
19077	66.96	130.00	installment
19077	66.96	130.00	installment
19077	66.96	170.00	installment
17035	800.00	1500.00	installment
15793	248.00	480.00	installment
16611	610.00	1050.00	installment
15895	421.00	730.00	installment
15895	421.00	730.00	installment
19084	650.00	1450.00	installment
2081	1975.00	3640.00	installment
10116	500.00	860.00	installment
16677	142.40	260.00	installment
18177	349.00	520.00	installment
16443	744.00	1290.00	installment
19073	254.84	440.00	installment
19090	227.05	390.00	installment
11876	1.00	1280.00	single
6576	745.00	1280.00	installment
19082	690.00	1090.00	installment
16078	498.00	860.00	installment
18735	960.00	1640.00	installment
15584	395.00	720.00	installment
3506	460.00	800.00	installment
400	645.00	1110.00	installment
18849	348.00	610.00	installment
19089	259.00	340.00	installment
16639	925.00	1580.00	installment
401	925.00	1640.00	installment
17208	145.00	270.00	installment
19131	649.00	1000.00	installment
7357	360.00	470.00	installment
19091	122.00	160.00	installment
19092	272.22	360.00	installment
16896	934.00	1600.00	installment
16897	946.00	1650.00	installment
11388	680.00	1160.00	installment
19093	424.00	730.00	installment
3634	575.00	990.00	installment
18426	498.00	860.00	installment
19107	650.00	1260.00	installment
19107	650.00	1260.00	installment
19107	650.00	1260.00	installment
7806	1070.00	1970.00	installment
16897	946.00	1650.00	installment
13903	1781.00	2990.00	installment
3506	460.00	800.00	installment
18418	790.00	1260.00	installment
18678	159.00	320.00	installment
17496	424.00	780.00	installment
12206	1570.00	2690.00	installment
11035	270.00	540.00	installment
19120	300.00	560.00	installment
16897	946.00	1650.00	installment
19031	765.00	1310.00	installment
15895	420.00	730.00	installment
19121	660.00	1140.00	installment
19122	141.00	190.00	installment
19122	141.00	190.00	installment
19123	350.00	610.00	installment
19124	345.00	670.00	installment
19125	80.00	190.00	installment
19125	80.00	190.00	installment
17508	185.00	330.00	installment
18817	498.00	860.00	installment
19089	259.00	460.00	installment
16083	498.00	860.00	installment
18849	348.00	610.00	installment
19136	650.00	1140.00	installment
19137	1259.00	1990.00	installment
11664	850.00	1450.00	installment
3634	575.00	990.00	installment
11116	477.00	850.00	installment
14859	1169.00	1990.00	installment
3698	560.00	960.00	installment
399	545.00	940.00	installment
8581	680.00	1160.00	installment
15718	439.00	760.00	installment
14209	700.00	1250.00	installment
1727	370.00	700.00	installment
10462	1190.00	2180.00	installment
19148	296.00	520.00	installment
17922	683.64	1260.00	installment
9290	790.00	1260.00	installment
19157	1388.00	2370.00	installment
18764	820.00	1400.00	installment
19161	262.00	460.00	installment
19162	946.00	1620.00	installment
19163	640.00	1100.00	installment
19164	110.00	240.00	installment
19165	69.00	130.00	installment
18617	190.00	380.00	installment
15446	682.00	1100.00	installment
18635	475.00	820.00	installment
19170	970.00	1670.00	installment
18418	790.00	1260.00	installment
18849	348.00	610.00	installment
19172	1380.00	2380.00	installment
13395	1380.00	2380.00	installment
19181	84.55	150.00	installment
19181	84.55	150.00	installment
19181	84.55	150.00	installment
19181	84.55	150.00	installment
19181	84.55	150.00	installment
19181	84.55	150.00	installment
19181	84.55	150.00	installment
19182	172.00	310.00	installment
19183	88.35	170.00	installment
19173	395.34	760.00	installment
19187	31.32	70.00	installment
19176	1210.00	2070.00	installment
11989	620.00	1020.00	installment
8767	1228.00	2090.00	installment
19185	1075.00	1840.00	installment
19036	357.00	760.00	installment
14340	719.00	1240.00	installment
18465	540.00	940.00	installment
19191	325.00	540.00	installment
17019	683.64	1260.00	installment
17665	474.00	820.00	installment
19255	464.00	860.00	installment
18203	446.00	760.00	installment
3687	520.00	880.00	installment
3195	175.00	310.00	installment
14185	145.00	250.00	installment
19226	1784.00	3040.00	installment
18420	1586.00	3190.00	installment
19215	178.00	320.00	installment
18632	475.00	820.00	installment
18506	683.64	1260.00	installment
19225	339.00	570.00	installment
18712	241.00	540.00	installment
19230	1450.00	2650.00	installment
19247	977.00	1700.00	installment
19235	303.00	580.00	installment
9175	640.00	1110.00	installment
18506	683.64	1260.00	installment
6949	1470.00	2510.00	installment
19240	875.00	1600.00	installment
19186	976.00	1700.00	installment
9652	600.00	1040.00	installment
19248	420.00	720.00	installment
19612	869.00	1490.00	installment
17342	185.00	330.00	installment
19257	476.00	870.00	installment
18708	150.04	360.00	installment
18853	900.00	1540.00	installment
19250	1104.00	1890.00	installment
15578	102.00	230.00	installment
18716	118.40	220.00	installment
19167	995.00	1880.00	installment
19259	2410.00	4110.00	installment
19210	976.00	1700.00	installment
13278	285.00	510.00	installment
16571	235.00	410.00	installment
18284	191.00	340.00	installment
19243	1094.00	1880.00	installment
17305	178.00	320.00	installment
19294	134.00	240.00	installment
19295	115.00	200.00	installment
15638	167.00	320.00	installment
15124	770.00	1330.00	installment
19267	280.00	480.00	installment
19445	474.00	820.00	installment
17665	474.00	820.00	installment
13295	450.00	770.00	installment
19186	977.00	1700.00	installment
19361	150.00	270.00	installment
13878	686.00	1110.00	installment
12460	379.00	660.00	installment
6294	345.00	600.00	installment
12134	75.00	240.00	installment
15348	115.00	210.00	installment
19299	191.00	330.00	installment
18422	683.64	1260.00	installment
19271	645.00	1110.00	installment
6576	745.00	1280.00	installment
19276	324.00	580.00	installment
3280	138.00	260.00	installment
19277	385.00	730.00	installment
19278	385.00	720.00	installment
18971	385.00	660.00	installment
19291	950.00	1670.00	installment
19286	298.00	520.00	installment
18955	103.32	190.00	installment
19287	192.51	340.00	installment
19288	235.85	410.00	installment
19289	449.88	770.00	installment
19290	324.00	560.00	installment
19350	1103.00	1890.00	installment
19296	474.00	820.00	installment
18748	245.00	430.00	installment
9290	790.00	1260.00	installment
561	1338.00	2800.00	installment
1632	116.00	230.00	installment
19271	645.00	1110.00	installment
18623	167.00	290.00	installment
18623	167.00	290.00	installment
6617	1020.00	1830.00	installment
17226	450.00	1020.00	installment
19148	296.00	520.00	installment
19337	175.00	585.00	installment
19339	296.00	520.00	installment
17746	325.00	560.00	installment
19155	770.00	1330.00	installment
18418	790.00	1260.00	installment
18420	1587.00	3190.00	installment
19351	652.05	1200.00	installment
11334	480.00	820.00	installment
19849	1095.00	1790.00	installment
12514	415.00	720.00	installment
19251	995.00	1880.00	installment
18789	1190.00	2180.00	installment
19247	976.00	1700.00	installment
19230	1410.00	2650.00	installment
19315	334.00	540.00	installment
17508	185.00	330.00	installment
19316	1250.00	2130.00	installment
18784	1580.00	2700.00	installment
19340	1104.00	1890.00	installment
18875	270.00	470.00	installment
19242	749.00	1040.00	installment
19321	127.00	240.00	installment
19323	287.00	540.00	installment
19110	520.00	1020.00	installment
19328	132.00	230.00	installment
18578	474.00	620.00	installment
19276	324.00	580.00	installment
16646	1300.00	2220.00	installment
18481	1395.00	2270.00	installment
17747	325.00	560.00	installment
19398	709.00	1280.00	installment
13144	970.00	1670.00	installment
19354	203.67	480.00	installment
13273	455.00	780.00	installment
19087	610.00	1140.00	installment
17624	620.00	1190.00	installment
19363	1104.00	1890.00	installment
19331	348.00	610.00	installment
12569	720.00	1240.00	installment
17701	652.05	1200.00	installment
19359	326.70	510.00	installment
19356	139.00	260.00	installment
14152	217.00	460.00	installment
14152	217.00	460.00	installment
13410	335.00	580.00	installment
18422	683.64	1260.00	installment
19369	246.00	460.00	installment
19366	1816.00	3100.00	installment
15258	127.00	240.00	installment
19351	652.05	1200.00	installment
6078	630.00	1150.00	installment
17174	460.00	800.00	installment
19368	1964.00	3390.00	installment
19331	348.00	610.00	installment
19186	976.00	1700.00	installment
13543	175.00	310.00	installment
16556	474.00	820.00	installment
14035	700.00	1200.00	installment
17665	474.00	820.00	installment
19276	324.00	580.00	installment
18832	500.00	860.00	installment
19153	944.00	1650.00	installment
7777	225.00	390.00	installment
19380	97.00	180.00	installment
12528	1395.00	2270.00	installment
17109	1170.00	1960.00	installment
4894	225.00	430.00	installment
17581	474.00	820.00	installment
10462	1190.00	2180.00	installment
18562	354.00	700.00	installment
17900	279.00	580.00	installment
19191	324.00	560.00	installment
19170	970.00	1670.00	installment
3506	460.00	800.00	installment
3716	73.00	119.00	single
19397	424.00	730.00	installment
19347	944.00	1620.00	installment
12636	735.00	1260.00	installment
3492	660.00	1140.00	installment
19406	401.20	700.00	installment
19412	892.00	1530.00	installment
19276	343.00	580.00	installment
19297	976.00	1700.00	installment
19422	164.00	290.00	installment
19023	655.18	1120.00	installment
19611	261.30	460.00	installment
18658	235.00	410.00	installment
19186	976.00	1700.00	installment
19367	995.00	1880.00	installment
19343	976.00	1700.00	installment
11755	412.00	720.00	installment
3468	74.00	140.00	installment
13848	107.00	210.00	installment
14663	76.00	180.00	installment
19435	98.00	180.00	installment
12885	545.00	940.00	installment
19436	944.00	1620.00	installment
16498	709.00	1290.00	installment
3435	615.00	1060.00	installment
13718	1036.00	1960.00	installment
465	535.00	920.00	installment
400	645.00	1110.00	installment
11677	135.00	310.00	installment
11677	135.00	310.00	installment
19450	1074.00	1910.00	installment
19451	671.00	860.00	installment
12113	760.00	1300.00	installment
19153	944.00	1650.00	installment
19331	347.00	610.00	installment
19010	480.00	820.00	installment
18506	681.13	1260.00	installment
19460	275.00	370.00	installment
19527	520.00	900.00	installment
15906	799.00	1510.00	installment
19463	1965.00	3390.00	installment
17555	683.64	1260.00	installment
19488	480.00	820.00	installment
18658	235.00	410.00	installment
17515	200.00	420.00	installment
6892	966.00	1650.00	installment
19010	480.00	820.00	installment
19397	424.00	730.00	installment
19485	220.00	460.00	installment
465	535.00	920.00	installment
19489	925.00	1640.00	installment
19350	1102.00	1890.00	installment
17686	960.00	1640.00	installment
19497	879.00	1140.00	installment
19492	423.00	730.00	installment
16892	800.00	1380.00	installment
19393	670.00	910.00	installment
17594	496.00	810.00	installment
13273	455.00	780.00	installment
20718	499.00	870.00	installment
14416	835.00	1500.00	installment
19186	976.00	1700.00	installment
15545	271.99	490.00	installment
17863	450.00	1020.00	installment
13360	359.00	620.00	installment
14606	40.00	100.00	installment
18554	549.00	1010.00	installment
19189	464.00	860.00	installment
18418	790.00	1480.00	installment
19524	149.00	270.00	installment
19595	177.00	260.00	installment
19595	177.00	260.00	installment
19595	177.00	260.00	installment
19595	177.00	260.00	installment
18706	2109.00	4120.00	installment
19270	976.00	1700.00	installment
9382	480.00	820.00	installment
11334	480.00	820.00	installment
19528	299.00	600.00	installment
402	1170.00	1960.00	installment
19511	575.14	1050.00	installment
15792	354.00	700.00	installment
19348	423.00	730.00	installment
19531	280.00	480.00	installment
18922	496.00	900.00	installment
19533	404.95	800.00	installment
19367	995.00	1880.00	installment
18894	686.00	1260.00	installment
19217	450.00	770.00	installment
19539	210.00	370.00	installment
19807	237.00	420.00	installment
19540	850.00	1450.00	installment
19543	850.00	1530.00	installment
19642	531.00	950.00	installment
147	325.00	600.00	installment
147	325.00	600.00	installment
14436	1110.00	1890.00	installment
19899	872.00	1500.00	installment
6576	745.00	1280.00	installment
11877	319.00	560.00	installment
4964	340.00	530.00	installment
18177	279.00	580.00	installment
19553	874.00	1210.00	installment
19555	90.00	220.00	installment
3953	220.00	460.00	installment
6576	745.00	1280.00	installment
19610	261.30	460.00	installment
19449	550.00	950.00	installment
18906	839.00	1360.00	installment
19566	1170.00	1960.00	installment
18418	790.00	1480.00	installment
19247	976.00	1650.00	installment
17097	210.00	280.00	installment
18954	920.00	1580.00	installment
12528	1395.00	2270.00	installment
19587	1570.00	2690.00	installment
19186	976.00	1700.00	installment
19365	1815.00	3100.00	installment
19436	944.00	1620.00	installment
19592	289.00	510.00	installment
9838	500.00	860.00	installment
18562	354.00	700.00	installment
19599	295.00	510.00	installment
6054	495.00	850.00	installment
18554	549.00	1010.00	installment
19605	230.00	410.00	installment
19814	2051.10	3490.00	installment
17701	652.05	1200.00	installment
19609	1199.00	1960.00	installment
19576	1506.98	2900.00	installment
19186	975.00	1700.00	installment
19186	975.00	1700.00	installment
19937	1280.00	2130.00	installment
782	268.00	470.00	installment
3141	995.00	1700.00	installment
18653	374.00	730.00	installment
19280	943.00	1650.00	installment
19110	520.00	1020.00	installment
20111	1170.00	1990.00	installment
18909	152.00	240.00	installment
19621	294.00	510.00	installment
6078	630.00	1150.00	installment
16505	671.00	1150.00	installment
12636	735.00	1260.00	installment
19644	570.00	660.00	installment
19980	799.00	1230.00	installment
19645	465.00	900.00	installment
5526	556.00	960.00	installment
18367	150.00	270.00	installment
19630	175.00	360.00	installment
8467	835.00	1480.00	installment
17488	385.00	490.00	installment
18817	463.00	860.00	installment
18817	463.00	860.00	installment
13295	450.00	770.00	installment
13024	491.00	800.00	installment
19069	339.00	520.00	single
12460	379.00	660.00	installment
18908	500.00	960.00	installment
19646	295.00	520.00	installment
19663	272.22	520.00	installment
12416	439.00	760.00	installment
15446	686.00	1260.00	installment
15230	790.00	1480.00	installment
18984	420.00	840.00	installment
19653	295.64	510.00	installment
400	645.00	1110.00	installment
19893	143.00	240.00	installment
19661	73.32	130.00	installment
19661	73.32	130.00	installment
19661	73.32	130.00	installment
19661	73.32	130.00	installment
19661	73.32	130.00	installment
19661	73.32	130.00	installment
19662	56.42	100.00	installment
19902	647.00	1110.00	installment
19604	874.00	1600.00	installment
19667	750.00	1480.00	installment
19668	600.00	1040.00	installment
16083	463.00	860.00	installment
19674	1374.00	2410.00	installment
18577	335.00	580.00	installment
15545	271.99	500.00	installment
19280	943.00	1650.00	installment
19717	943.00	1620.00	installment
235	180.00	320.00	installment
19680	72.00	140.00	installment
18907	279.00	580.00	installment
400	645.00	1110.00	installment
18510	1490.00	2650.00	installment
13295	450.00	770.00	installment
19694	580.00	1530.00	installment
18708	148.00	360.00	installment
19293	892.00	1530.00	installment
19395	1429.00	2450.00	installment
19553	873.00	1500.00	installment
19486	473.00	820.00	installment
18711	263.00	460.00	installment
19702	73.00	150.00	installment
19736	264.00	460.00	installment
19251	994.00	1890.00	installment
18552	708.00	1290.00	installment
19712	970.00	1265.00	installment
19232	246.00	430.00	installment
19452	994.00	1700.00	installment
9724	1150.00	1640.00	installment
19750	548.00	950.00	installment
18343	19.90	40.00	installment
18343	19.90	40.00	installment
18343	19.90	40.00	installment
18343	19.90	40.00	installment
18343	19.90	40.00	installment
18343	19.90	40.00	installment
18343	19.90	40.00	installment
18343	19.90	40.00	installment
18343	19.90	40.00	installment
18343	19.90	40.00	installment
18343	19.90	40.00	installment
18343	19.90	40.00	installment
18343	19.90	40.00	installment
18343	19.90	40.00	installment
18343	19.90	40.00	installment
18343	19.90	40.00	installment
18343	19.90	40.00	installment
18343	19.90	40.00	installment
18343	19.90	40.00	installment
18343	19.90	40.00	installment
18343	19.90	40.00	installment
18343	19.90	40.00	installment
18343	19.90	40.00	installment
18343	19.90	40.00	installment
18343	19.90	40.00	installment
18343	19.90	40.00	installment
18343	19.90	40.00	installment
18343	19.90	40.00	installment
18343	19.90	40.00	installment
18343	19.90	40.00	installment
18343	19.90	40.00	installment
19733	325.00	560.00	installment
19733	325.00	560.00	installment
19733	325.00	560.00	installment
19734	151.21	270.00	installment
19734	151.21	270.00	installment
19734	151.21	270.00	installment
19734	151.21	270.00	installment
19505	835.00	1500.00	installment
19742	755.00	1300.00	installment
11664	850.00	1450.00	installment
19748	285.00	500.00	installment
19749	679.00	1450.00	installment
19452	994.00	1700.00	installment
6078	680.00	1150.00	installment
6971	1380.00	2360.00	installment
17746	325.00	560.00	installment
1719	175.00	320.00	installment
19832	54.87	120.00	installment
19339	317.00	540.00	installment
19758	248.00	480.00	installment
3199	139.00	280.00	installment
13295	450.00	770.00	installment
19761	750.00	1520.00	installment
17955	619.00	1240.00	installment
17309	200.00	420.00	installment
13086	850.00	1450.00	installment
19769	205.00	350.00	installment
18422	678.62	1260.00	installment
18506	678.62	1260.00	installment
18909	152.00	280.00	installment
19025	49.00	100.00	installment
19771	70.00	170.00	installment
19772	55.00	120.00	installment
19773	38.00	80.00	installment
19774	1100.00	1890.00	installment
19775	1182.00	2210.00	installment
14695	369.00	650.00	installment
19551	585.00	1010.00	installment
18751	770.00	1310.00	installment
3634	585.00	1010.00	installment
18420	1584.00	3190.00	installment
19042	2069.10	3530.00	installment
19486	473.00	820.00	installment
16571	235.00	410.00	installment
19304	595.78	1070.00	installment
19409	879.00	1450.00	installment
19346	759.00	1360.00	installment
19794	240.00	420.00	installment
19795	472.00	810.00	installment
11877	319.00	560.00	installment
19828	911.00	1620.00	installment
19343	993.00	1670.00	installment
16471	708.00	1290.00	installment
9838	500.00	860.00	installment
18426	462.00	860.00	installment
6971	1380.00	2360.00	installment
401	925.00	1640.00	installment
18632	508.00	820.00	installment
18577	335.00	580.00	installment
18422	678.62	1260.00	installment
17880	411.75	710.00	installment
19603	450.00	1020.00	installment
19427	55.00	120.00	installment
19827	70.00	130.00	installment
19547	1110.00	1890.00	installment
15230	790.00	1480.00	installment
19298	246.00	430.00	installment
9522	760.00	1450.00	installment
19609	1199.00	1960.00	installment
19837	70.00	180.00	installment
19405	548.00	950.00	installment
19961	433.00	750.00	installment
17309	200.00	420.00	installment
17863	450.00	1020.00	installment
18281	771.00	1410.00	installment
19846	280.00	700.00	installment
12125	909.00	1480.00	installment
19347	941.00	1620.00	installment
19460	277.43	500.00	installment
19785	1700.00	2900.00	installment
12695	873.00	1640.00	installment
19455	2793.00	4780.00	installment
722	126.00	250.00	installment
3682	180.00	370.00	installment
15545	277.43	490.00	installment
19646	317.00	520.00	installment
19717	942.00	1620.00	installment
18756	290.00	510.00	installment
19852	156.00	310.00	installment
20550	1630.00	3380.00	installment
19894	343.00	560.00	installment
19866	490.00	860.00	installment
401	925.00	1640.00	installment
19881	240.00	510.00	installment
19896	495.00	850.00	installment
19887	434.00	750.00	installment
19456	993.00	1670.00	installment
19452	993.00	1700.00	installment
19196	1121.00	1930.00	installment
3634	585.00	1010.00	installment
19889	595.78	1070.00	installment
19888	1426.00	2370.00	installment
19192	343.00	560.00	installment
15792	353.00	610.00	installment
19186	993.00	1670.00	installment
19063	175.00	450.00	installment
13392	995.00	1960.00	installment
19924	450.00	1020.00	installment
17750	1726.00	3430.00	installment
3843	415.00	720.00	installment
13295	490.00	770.00	installment
13591	383.00	660.00	installment
2092	600.00	1040.00	installment
11781	650.00	1140.00	installment
17311	164.00	320.00	installment
12253	545.00	940.00	installment
11547	477.28	840.00	installment
19217	450.00	770.00	installment
19186	993.00	1670.00	installment
19456	993.00	1670.00	installment
19903	879.00	1570.00	installment
19643	890.00	1590.00	installment
9685	560.00	960.00	installment
19367	993.00	1700.00	installment
14726	987.00	1890.00	installment
19921	549.00	720.00	installment
19919	239.00	440.00	installment
16109	920.00	1580.00	installment
18710	113.00	220.00	installment
19960	175.00	310.00	installment
3546	125.00	230.00	installment
19923	131.00	250.00	installment
13262	680.00	1160.00	installment
17515	200.00	420.00	installment
19803	405.00	700.00	installment
19330	119.00	230.00	installment
19948	100.00	180.00	installment
18531	545.00	940.00	installment
19283	941.00	1620.00	installment
19553	872.00	1500.00	installment
19415	268.00	470.00	installment
6079	1075.00	1840.00	installment
19612	866.00	1636.00	installment
3691	880.00	1580.00	installment
18418	790.00	1480.00	installment
19974	403.00	700.00	installment
18578	507.00	820.00	installment
19963	95.00	150.00	installment
19963	95.00	150.00	installment
19963	95.00	150.00	installment
20601	81.88	150.00	installment
19315	334.00	630.00	installment
18460	125.00	230.00	installment
18840	74.00	140.00	installment
19103	150.00	270.00	installment
12659	325.00	560.00	installment
13458	335.00	580.00	installment
19251	992.00	1700.00	installment
9290	790.00	1480.00	installment
19969	947.00	1640.00	installment
19970	885.00	1720.00	installment
13295	450.00	890.00	installment
19972	149.00	310.00	installment
17212	145.00	250.00	installment
18231	87.00	190.00	installment
13295	450.00	770.00	installment
13989	885.00	1380.00	installment
20099	290.00	510.00	installment
18658	235.00	410.00	installment
19398	707.00	1210.00	installment
4	149.00	290.00	installment
20031	779.00	1340.00	installment
18814	550.00	950.00	installment
7376	530.00	1040.00	installment
18552	707.00	1290.00	installment
18944	460.00	800.00	installment
19497	879.00	1500.00	installment
19010	820.00	820.00	installment
400	645.00	1110.00	installment
18416	1750.00	2990.00	installment
19717	941.00	1620.00	installment
16443	707.00	1290.00	installment
20002	1770.00	3150.00	installment
18985	600.00	1040.00	installment
3177	42.00	90.00	installment
20004	165.27	310.00	installment
19215	167.00	320.00	installment
20029	762.65	1240.00	installment
19339	317.00	520.00	installment
3698	560.00	960.00	installment
18422	681.13	1260.00	installment
9859	950.00	1640.00	installment
19363	1100.00	1890.00	installment
6079	1074.00	1840.00	installment
16390	796.00	1450.00	installment
20027	850.00	1450.00	installment
10437	1865.00	3590.00	installment
19347	941.00	1620.00	installment
20035	152.00	240.00	installment
20035	152.00	240.00	installment
20047	481.09	880.00	installment
13028	1900.00	3240.00	installment
20788	551.80	910.00	installment
19010	480.00	820.00	installment
10914	145.00	250.00	installment
14663	76.00	180.00	installment
16443	707.00	1290.00	installment
20039	1217.05	2140.00	installment
20058	1916.00	3470.00	installment
20602	519.00	1150.00	installment
19486	507.00	820.00	installment
18578	507.00	820.00	installment
19943	529.85	910.00	installment
20045	499.00	800.00	installment
19863	600.00	1170.00	installment
20053	1199.00	2040.00	installment
18968	680.00	1150.00	installment
19844	520.00	900.00	installment
19708	1943.46	3530.00	installment
18506	676.10	1260.00	installment
19890	646.37	1120.00	installment
20060	228.00	430.00	installment
8228	270.00	470.00	installment
10097	150.00	250.00	installment
15258	127.00	240.00	installment
19270	992.00	1670.00	installment
20069	1531.00	2640.00	installment
17554	678.62	1260.00	installment
18486	707.00	1290.00	installment
19719	373.00	650.00	installment
8938	118.00	130.00	single
20139	949.00	1630.00	installment
20154	776.00	1480.00	installment
19622	992.00	1700.00	installment
20089	1100.00	1880.00	installment
18578	507.00	820.00	installment
19640	255.00	550.00	installment
19724	132.00	260.00	installment
18971	385.00	660.00	installment
19283	941.00	1620.00	installment
19283	941.00	1620.00	installment
19304	595.78	1070.00	installment
19596	245.00	430.00	installment
3791	1132.00	1930.00	installment
19531	307.00	480.00	installment
19186	992.00	1670.00	installment
13878	686.00	1260.00	installment
19010	480.00	820.00	installment
3691	880.00	1500.00	installment
18653	373.00	730.00	installment
20115	992.00	1670.00	installment
19010	480.00	820.00	installment
11989	620.00	1070.00	installment
18051	470.05	680.00	installment
19250	1100.00	1890.00	installment
18578	507.00	820.00	installment
20523	435.00	750.00	installment
19309	319.00	510.00	installment
19719	373.00	650.00	installment
19250	1100.00	1890.00	installment
19247	992.00	1670.00	installment
19276	342.00	560.00	installment
18578	507.00	820.00	installment
18578	507.00	820.00	installment
18764	820.00	1400.00	installment
19534	691.00	1190.00	installment
20128	70.00	160.00	installment
19551	585.00	1010.00	installment
19251	992.00	1700.00	installment
19445	507.00	820.00	installment
18578	507.00	820.00	installment
19834	391.00	710.00	installment
20138	83.00	200.00	installment
15747	1380.00	2510.00	installment
13111	760.00	1300.00	installment
15446	686.00	1260.00	installment
18789	1190.00	2030.00	installment
19186	992.00	1670.00	installment
17172	385.00	660.00	installment
467	770.00	1330.00	installment
11664	850.00	1450.00	installment
15545	294.00	480.00	installment
19419	373.00	650.00	installment
13784	1100.00	1890.00	installment
17305	183.00	320.00	installment
19250	1099.00	1890.00	installment
3791	1132.00	1930.00	installment
18476	960.00	1640.00	installment
6046	691.00	1230.00	installment
9072	560.00	960.00	installment
20347	949.00	1630.00	installment
13262	680.00	1160.00	installment
19280	960.00	1620.00	installment
17823	262.55	430.00	installment
20165	595.78	1070.00	installment
3862	360.00	560.00	installment
20168	300.00	520.00	installment
9072	1.00	759.00	single
17624	618.00	1190.00	installment
20173	212.00	370.00	installment
20215	203.00	360.00	installment
19280	960.00	1620.00	installment
20120	796.00	1570.00	installment
20176	139.00	250.00	installment
19270	992.00	1670.00	installment
20168	300.00	520.00	installment
18506	678.62	1260.00	installment
20166	370.00	710.00	installment
20213	76.00	140.00	installment
18418	790.00	1480.00	installment
19593	1116.00	2030.00	installment
18577	335.00	580.00	installment
19489	925.00	1640.00	installment
473	850.00	1480.00	installment
16771	879.00	1520.00	installment
9522	760.00	1290.00	installment
19531	307.00	480.00	installment
20194	1265.00	2160.00	installment
18033	423.00	850.00	installment
13718	1033.00	1960.00	installment
19283	941.00	1620.00	installment
19754	547.00	950.00	installment
20196	152.00	260.00	installment
20196	152.00	260.00	installment
19251	992.00	1700.00	installment
13013	799.00	1340.00	installment
7376	530.00	1046.00	installment
19300	991.00	1700.00	installment
20200	1723.00	3430.00	installment
19350	1100.00	1890.00	installment
17592	1581.00	3190.00	installment
14324	1850.00	3150.00	installment
17955	618.00	1240.00	installment
20204	200.00	430.00	installment
15258	127.00	240.00	installment
20229	138.00	240.00	installment
20225	177.00	460.00	installment
19600	480.00	760.00	installment
18418	790.00	1480.00	installment
17081	460.00	800.00	installment
20520	267.00	480.00	installment
17666	492.00	820.00	installment
20111	1170.00	1990.00	installment
19534	691.00	1190.00	installment
20223	671.00	1150.00	installment
20224	115.00	200.00	installment
17097	210.00	370.00	installment
18653	373.00	730.00	installment
19426	450.00	800.00	installment
20216	168.00	360.00	installment
20228	280.00	480.00	installment
19305	317.00	590.00	installment
18875	270.00	470.00	installment
18506	678.62	1260.00	installment
19162	941.00	1620.00	installment
19242	600.00	1040.00	installment
20239	94.00	170.00	installment
18536	462.00	860.00	installment
19276	342.00	560.00	installment
20243	580.00	1400.00	installment
9154	300.00	520.00	installment
19123	295.00	610.00	installment
19880	115.00	200.00	installment
771	225.00	410.00	installment
18502	250.00	430.00	installment
19169	95.60	180.00	installment
20247	320.00	560.00	installment
18789	1190.00	2030.00	installment
20251	477.28	830.00	installment
19186	992.00	1670.00	installment
14303	1010.00	1730.00	installment
19300	991.00	1700.00	installment
17347	547.00	1010.00	installment
19350	1099.00	1890.00	installment
19162	940.00	1620.00	installment
19733	325.00	560.00	installment
20251	477.28	830.00	installment
20270	196.46	380.00	installment
20271	35.00	50.00	installment
20271	35.00	50.00	installment
20272	244.11	430.00	installment
20273	208.00	380.00	installment
20303	329.00	560.00	installment
18902	295.00	510.00	installment
19162	941.00	1620.00	installment
19168	190.00	330.00	installment
17309	200.00	420.00	installment
17309	200.00	420.00	installment
18509	880.00	1500.00	installment
17515	200.00	420.00	installment
20285	66.69	130.00	installment
20285	66.69	130.00	installment
20285	66.69	130.00	installment
20285	66.69	130.00	installment
20285	66.69	130.00	installment
20285	66.69	130.00	installment
20286	255.00	470.00	installment
20287	680.00	1170.00	installment
20288	37.80	80.00	installment
20289	37.80	80.00	installment
20289	37.80	80.00	installment
19218	231.00	250.00	single
12621	405.00	700.00	installment
20171	290.00	510.00	installment
20291	1120.00	2020.00	installment
20430	868.00	1490.00	installment
155	595.00	1040.00	installment
3637	70.00	130.00	installment
13814	220.00	420.00	installment
19419	373.00	650.00	installment
3691	880.00	1500.00	installment
20154	776.00	1480.00	installment
20304	885.00	1380.00	installment
19452	991.00	1700.00	installment
20305	541.03	1142.00	installment
19363	1101.00	1890.00	installment
3691	880.00	1500.00	installment
20313	918.00	1620.00	installment
20315	702.00	1200.00	installment
19136	650.00	1140.00	installment
18438	505.00	890.00	installment
20318	139.00	250.00	installment
20319	643.00	1140.00	installment
18706	2109.00	4120.00	installment
18894	686.00	1260.00	installment
